CHROMATOGRAM
S:\raw data Q Exactive\@Experiments\DP00026-PhD Project\KU data\PCI-flowrate-IS-KU\Exp4\1uM\240815-PAN-001-Blank-1uM-05ulmin.raw
Data points: 117265
Time(min),ElutingPump_Pressure bar
9.208833333,266.94
9.209,266.95
9.209166667,266.95
9.209333333,266.96
9.2095,266.96
9.209666667,266.96
9.209833333,266.96
9.21,266.96
9.210166667,266.97
9.210333333,266.98
9.2105,266.99
9.210666667,266.98
9.210833333,266.98
9.211,266.99
9.211166667,267
9.211333333,267
9.2115,267
9.211666667,267.01
9.211833333,267.02
9.212,267.02
9.212166667,267.02
9.212333333,267.02
9.2125,267.02
9.212666667,267.01
9.212833333,266.99
9.213,266.98
9.213166667,266.98
9.213333333,266.97
9.2135,266.96
9.213666667,266.95
9.213833333,266.94
9.214,266.93
9.214166667,266.92
9.214333333,266.91
9.2145,266.91
9.214666667,266.92
9.214833333,266.92
9.215,266.92
9.215166667,266.92
9.215333333,266.92
9.2155,266.92
9.215666667,266.91
9.215833333,266.9
9.216,266.9
9.216166667,266.9
9.216333333,266.9
9.2165,266.9
9.216666667,266.91
9.216833333,266.92
9.217,266.93
9.217166667,266.92
9.217333333,266.93
9.2175,266.95
9.217666667,266.96
9.217833333,266.96
9.218,266.96
9.218166667,266.96
9.218333333,266.96
9.2185,266.96
9.218666667,266.96
9.218833333,266.97
9.219,266.98
9.219166667,266.98
9.219333333,266.97
9.2195,266.98
9.219666667,266.99
9.219833333,267
9.22,267
9.220166667,267
9.220333333,267.01
9.2205,267.02
9.220666667,267.02
9.220833333,267.02
9.221,267.02
9.221166667,267.02
9.221333333,267.03
9.2215,267.02
9.221666667,267.02
9.221833333,267.04
9.222,267.07
9.222166667,267.08
9.222333333,267.08
9.2225,267.09
9.222666667,267.09
9.222833333,267.1
9.223,267.11
9.223166667,267.12
9.223333333,267.13
9.2235,267.14
9.223666667,267.14
9.223833333,267.14
9.224,267.15
9.224166667,267.17
9.224333333,267.18
9.2245,267.19
9.224666667,267.21
9.224833333,267.23
9.225,267.25
9.225166667,267.26
9.225333333,267.28
9.2255,267.3
9.225666667,267.32
9.225833333,267.32
9.226,267.32
9.226166667,267.34
9.226333333,267.36
9.2265,267.36
9.226666667,267.35
9.226833333,267.36
9.227,267.37
9.227166667,267.38
9.227333333,267.38
9.2275,267.39
9.227666667,267.41
9.227833333,267.44
9.228,267.45
9.228166667,267.45
9.228333333,267.46
9.2285,267.47
9.228666667,267.48
9.228833333,267.48
9.229,267.49
9.229166667,267.51
9.229333333,267.52
9.2295,267.53
9.229666667,267.54
9.229833333,267.55
9.23,267.56
9.230166667,267.57
9.230333333,267.57
9.2305,267.59
9.230666667,267.61
9.230833333,267.62
9.231,267.62
9.231166667,267.63
9.231333333,267.63
9.2315,267.64
9.231666667,267.65
9.231833333,267.66
9.232,267.67
9.232166667,267.68
9.232333333,267.69
9.2325,267.68
9.232666667,267.67
9.232833333,267.67
9.233,267.67
9.233166667,267.66
9.233333333,267.66
9.2335,267.66
9.233666667,267.66
9.233833333,267.66
9.234,267.65
9.234166667,267.64
9.234333333,267.63
9.2345,267.63
9.234666667,267.62
9.234833333,267.62
9.235,267.63
9.235166667,267.64
9.235333333,267.63
9.2355,267.62
9.235666667,267.61
9.235833333,267.6
9.236,267.59
9.236166667,267.58
9.236333333,267.58
9.2365,267.58
9.236666667,267.58
9.236833333,267.56
9.237,267.55
9.237166667,267.54
9.237333333,267.55
9.2375,267.54
9.237666667,267.53
9.237833333,267.53
9.238,267.53
9.238166667,267.52
9.238333333,267.51
9.2385,267.5
9.238666667,267.49
9.238833333,267.49
9.239,267.48
9.239166667,267.47
9.239333333,267.48
9.2395,267.5
9.239666667,267.5
9.239833333,267.49
9.24,267.49
9.240166667,267.48
9.240333333,267.48
9.2405,267.47
9.240666667,267.47
9.240833333,267.47
9.241,267.48
9.241166667,267.47
9.241333333,267.45
9.2415,267.45
9.241666667,267.46
9.241833333,267.46
9.242,267.46
9.242166667,267.47
9.242333333,267.48
9.2425,267.49
9.242666667,267.49
9.242833333,267.49
9.243,267.49
9.243166667,267.48
9.243333333,267.46
9.2435,267.45
9.243666667,267.45
9.243833333,267.46
9.244,267.45
9.244166667,267.43
9.244333333,267.43
9.2445,267.43
9.244666667,267.44
9.244833333,267.44
9.245,267.45
9.245166667,267.46
9.245333333,267.48
9.2455,267.49
9.245666667,267.48
9.245833333,267.49
9.246,267.5
9.246166667,267.51
9.246333333,267.5
9.2465,267.5
9.246666667,267.51
9.246833333,267.52
9.247,267.51
9.247166667,267.5
9.247333333,267.5
9.2475,267.5
9.247666667,267.5
9.247833333,267.48
9.248,267.48
9.248166667,267.5
9.248333333,267.5
9.2485,267.49
9.248666667,267.49
9.248833333,267.49
9.249,267.48
9.249166667,267.48
9.249333333,267.48
9.2495,267.48
9.249666667,267.49
9.249833333,267.5
9.25,267.48
9.250166667,267.48
9.250333333,267.48
9.2505,267.48
9.250666667,267.47
9.250833333,267.47
9.251,267.48
9.251166667,267.5
9.251333333,267.51
9.2515,267.52
9.251666667,267.53
9.251833333,267.54
9.252,267.55
9.252166667,267.54
9.252333333,267.55
9.2525,267.58
9.252666667,267.6
9.252833333,267.59
9.253,267.59
9.253166667,267.6
9.253333333,267.59
9.2535,267.59
9.253666667,267.59
9.253833333,267.6
9.254,267.61
9.254166667,267.62
9.254333333,267.61
9.2545,267.6
9.254666667,267.6
9.254833333,267.6
9.255,267.59
9.255166667,267.58
9.255333333,267.59
9.2555,267.6
9.255666667,267.6
9.255833333,267.58
9.256,267.57
9.256166667,267.57
9.256333333,267.57
9.2565,267.56
9.256666667,267.54
9.256833333,267.55
9.257,267.56
9.257166667,267.56
9.257333333,267.55
9.2575,267.55
9.257666667,267.54
9.257833333,267.53
9.258,267.52
9.258166667,267.52
9.258333333,267.53
9.2585,267.55
9.258666667,267.55
9.258833333,267.55
9.259,267.55
9.259166667,267.56
9.259333333,267.56
9.2595,267.55
9.259666667,267.56
9.259833333,267.57
9.26,267.58
9.260166667,267.57
9.260333333,267.57
9.2605,267.56
9.260666667,267.56
9.260833333,267.55
9.261,267.54
9.261166667,267.55
9.261333333,267.57
9.2615,267.56
9.261666667,267.54
9.261833333,267.54
9.262,267.53
9.262166667,267.53
9.262333333,267.53
9.2625,267.53
9.262666667,267.54
9.262833333,267.55
9.263,267.55
9.263166667,267.53
9.263333333,267.52
9.2635,267.52
9.263666667,267.52
9.263833333,267.51
9.264,267.51
9.264166667,267.51
9.264333333,267.51
9.2645,267.5
9.264666667,267.48
9.264833333,267.47
9.265,267.47
9.265166667,267.47
9.265333333,267.46
9.2655,267.46
9.265666667,267.49
9.265833333,267.51
9.266,267.5
9.266166667,267.5
9.266333333,267.5
9.2665,267.5
9.266666667,267.5
9.266833333,267.5
9.267,267.51
9.267166667,267.51
9.267333333,267.52
9.2675,267.5
9.267666667,267.49
9.267833333,267.49
9.268,267.49
9.268166667,267.48
9.268333333,267.47
9.2685,267.48
9.268666667,267.49
9.268833333,267.5
9.269,267.5
9.269166667,267.5
9.269333333,267.5
9.2695,267.51
9.269666667,267.5
9.269833333,267.49
9.27,267.5
9.270166667,267.51
9.270333333,267.5
9.2705,267.49
9.270666667,267.49
9.270833333,267.49
9.271,267.49
9.271166667,267.48
9.271333333,267.48
9.2715,267.48
9.271666667,267.49
9.271833333,267.48
9.272,267.46
9.272166667,267.46
9.272333333,267.47
9.2725,267.47
9.272666667,267.46
9.272833333,267.47
9.273,267.48
9.273166667,267.5
9.273333333,267.5
9.2735,267.51
9.273666667,267.52
9.273833333,267.52
9.274,267.52
9.274166667,267.51
9.274333333,267.52
9.2745,267.54
9.274666667,267.54
9.274833333,267.53
9.275,267.52
9.275166667,267.51
9.275333333,267.5
9.2755,267.49
9.275666667,267.49
9.275833333,267.5
9.276,267.52
9.276166667,267.53
9.276333333,267.52
9.2765,267.52
9.276666667,267.52
9.276833333,267.53
9.277,267.53
9.277166667,267.53
9.277333333,267.54
9.2775,267.54
9.277666667,267.53
9.277833333,267.52
9.278,267.51
9.278166667,267.51
9.278333333,267.51
9.2785,267.49
9.278666667,267.49
9.278833333,267.5
9.279,267.51
9.279166667,267.5
9.279333333,267.5
9.2795,267.5
9.279666667,267.49
9.279833333,267.49
9.28,267.49
9.280166667,267.5
9.280333333,267.51
9.2805,267.52
9.280666667,267.51
9.280833333,267.51
9.281,267.51
9.281166667,267.52
9.281333333,267.52
9.2815,267.51
9.281666667,267.52
9.281833333,267.54
9.282,267.54
9.282166667,267.54
9.282333333,267.54
9.2825,267.54
9.282666667,267.55
9.282833333,267.54
9.283,267.53
9.283166667,267.54
9.283333333,267.55
9.2835,267.54
9.283666667,267.53
9.283833333,267.53
9.284,267.53
9.284166667,267.53
9.284333333,267.53
9.2845,267.54
9.284666667,267.55
9.284833333,267.56
9.285,267.55
9.285166667,267.53
9.285333333,267.53
9.2855,267.53
9.285666667,267.52
9.285833333,267.51
9.286,267.51
9.286166667,267.52
9.286333333,267.53
9.2865,267.52
9.286666667,267.51
9.286833333,267.5
9.287,267.5
9.287166667,267.49
9.287333333,267.47
9.2875,267.48
9.287666667,267.5
9.287833333,267.5
9.288,267.49
9.288166667,267.49
9.288333333,267.48
9.2885,267.47
9.288666667,267.46
9.288833333,267.45
9.289,267.46
9.289166667,267.47
9.289333333,267.47
9.2895,267.46
9.289666667,267.46
9.289833333,267.47
9.29,267.48
9.290166667,267.47
9.290333333,267.47
9.2905,267.48
9.290666667,267.49
9.290833333,267.48
9.291,267.47
9.291166667,267.46
9.291333333,267.46
9.2915,267.46
9.291666667,267.45
9.291833333,267.45
9.292,267.47
9.292166667,267.48
9.292333333,267.46
9.2925,267.44
9.292666667,267.43
9.292833333,267.41
9.293,267.4
9.293166667,267.39
9.293333333,267.39
9.2935,267.4
9.293666667,267.41
9.293833333,267.4
9.294,267.38
9.294166667,267.37
9.294333333,267.36
9.2945,267.34
9.294666667,267.32
9.294833333,267.31
9.295,267.31
9.295166667,267.3
9.295333333,267.28
9.2955,267.27
9.295666667,267.26
9.295833333,267.24
9.296,267.21
9.296166667,267.19
9.296333333,267.2
9.2965,267.21
9.296666667,267.2
9.296833333,267.18
9.297,267.18
9.297166667,267.17
9.297333333,267.16
9.2975,267.15
9.297666667,267.16
9.297833333,267.17
9.298,267.18
9.298166667,267.18
9.298333333,267.16
9.2985,267.15
9.298666667,267.15
9.298833333,267.14
9.299,267.11
9.299166667,267.1
9.299333333,267.1
9.2995,267.1
9.299666667,267.08
9.299833333,267.07
9.3,267.06
9.300166667,267.05
9.300333333,267.04
9.3005,267.02
9.300666667,267.03
9.300833333,267.05
9.301,267.07
9.301166667,267.06
9.301333333,267.06
9.3015,267.05
9.301666667,267.04
9.301833333,267.03
9.302,267.02
9.302166667,267.01
9.302333333,267.01
9.3025,267
9.302666667,266.98
9.302833333,266.97
9.303,266.96
9.303166667,266.96
9.303333333,266.95
9.3035,266.95
9.303666667,266.95
9.303833333,266.95
9.304,266.94
9.304166667,266.93
9.304333333,266.93
9.3045,266.93
9.304666667,266.93
9.304833333,266.92
9.305,266.92
9.305166667,266.93
9.305333333,266.94
9.3055,266.93
9.305666667,266.93
9.305833333,266.93
9.306,266.93
9.306166667,266.93
9.306333333,266.93
9.3065,266.95
9.306666667,266.97
9.306833333,266.99
9.307,266.99
9.307166667,266.99
9.307333333,267
9.3075,267.01
9.307666667,267
9.307833333,266.99
9.308,267
9.308166667,267.01
9.308333333,267.01
9.3085,267
9.308666667,267
9.308833333,266.99
9.309,266.99
9.309166667,266.97
9.309333333,266.97
9.3095,266.98
9.309666667,266.99
9.309833333,266.98
9.31,266.97
9.310166667,266.97
9.310333333,266.97
9.3105,266.98
9.310666667,266.99
9.310833333,267
9.311,267
9.311166667,267.01
9.311333333,266.99
9.3115,266.98
9.311666667,266.98
9.311833333,266.99
9.312,266.99
9.312166667,266.99
9.312333333,267
9.3125,267
9.312666667,267
9.312833333,266.99
9.313,266.99
9.313166667,266.98
9.313333333,266.99
9.3135,266.98
9.313666667,266.98
9.313833333,267
9.314,267.02
9.314166667,267.02
9.314333333,267.01
9.3145,267.01
9.314666667,267
9.314833333,266.99
9.315,266.98
9.315166667,266.98
9.315333333,266.98
9.3155,266.98
9.315666667,266.96
9.315833333,266.95
9.316,266.94
9.316166667,266.94
9.316333333,266.94
9.3165,266.93
9.316666667,266.94
9.316833333,266.94
9.317,266.94
9.317166667,266.93
9.317333333,266.93
9.3175,266.92
9.317666667,266.92
9.317833333,266.91
9.318,266.9
9.318166667,266.92
9.318333333,266.94
9.3185,266.94
9.318666667,266.93
9.318833333,266.94
9.319,266.93
9.319166667,266.93
9.319333333,266.92
9.3195,266.91
9.319666667,266.9
9.319833333,266.89
9.32,266.86
9.320166667,266.85
9.320333333,266.85
9.3205,266.85
9.320666667,266.85
9.320833333,266.85
9.321,266.87
9.321166667,266.89
9.321333333,266.9
9.3215,266.9
9.321666667,266.91
9.321833333,266.91
9.322,266.92
9.322166667,266.92
9.322333333,266.92
9.3225,266.94
9.322666667,266.97
9.322833333,267
9.323,267.01
9.323166667,267.01
9.323333333,267.03
9.3235,267.04
9.323666667,267.04
9.323833333,267.04
9.324,267.04
9.324166667,267.05
9.324333333,267.04
9.3245,267.03
9.324666667,267.02
9.324833333,267.02
9.325,267.02
9.325166667,267.02
9.325333333,267.02
9.3255,267.03
9.325666667,267.02
9.325833333,267
9.326,266.97
9.326166667,266.96
9.326333333,266.96
9.3265,266.96
9.326666667,266.95
9.326833333,266.96
9.327,266.96
9.327166667,266.95
9.327333333,266.93
9.3275,266.92
9.327666667,266.93
9.327833333,266.94
9.328,266.94
9.328166667,266.93
9.328333333,266.94
9.3285,266.93
9.328666667,266.91
9.328833333,266.9
9.329,266.91
9.329166667,266.91
9.329333333,266.9
9.3295,266.89
9.329666667,266.9
9.329833333,266.91
9.33,266.9
9.330166667,266.88
9.330333333,266.87
9.3305,266.88
9.330666667,266.88
9.330833333,266.88
9.331,266.88
9.331166667,266.89
9.331333333,266.89
9.3315,266.88
9.331666667,266.87
9.331833333,266.88
9.332,266.87
9.332166667,266.86
9.332333333,266.84
9.3325,266.84
9.332666667,266.84
9.332833333,266.83
9.333,266.82
9.333166667,266.81
9.333333333,266.82
9.3335,266.82
9.333666667,266.82
9.333833333,266.83
9.334,266.85
9.334166667,266.85
9.334333333,266.84
9.3345,266.82
9.334666667,266.82
9.334833333,266.83
9.335,266.83
9.335166667,266.83
9.335333333,266.83
9.3355,266.84
9.335666667,266.83
9.335833333,266.83
9.336,266.83
9.336166667,266.85
9.336333333,266.86
9.3365,266.86
9.336666667,266.87
9.336833333,266.89
9.337,266.89
9.337166667,266.88
9.337333333,266.88
9.3375,266.89
9.337666667,266.9
9.337833333,266.9
9.338,266.9
9.338166667,266.91
9.338333333,266.92
9.3385,266.92
9.338666667,266.91
9.338833333,266.91
9.339,266.94
9.339166667,266.97
9.339333333,266.98
9.3395,266.99
9.339666667,267
9.339833333,267
9.34,266.99
9.340166667,266.98
9.340333333,267
9.3405,267.01
9.340666667,267.01
9.340833333,267.01
9.341,267.01
9.341166667,267.02
9.341333333,267.01
9.3415,267
9.341666667,266.99
9.341833333,267
9.342,267.01
9.342166667,267.02
9.342333333,267.03
9.3425,267.05
9.342666667,267.05
9.342833333,267.04
9.343,267.03
9.343166667,267.03
9.343333333,267.05
9.3435,267.06
9.343666667,267.07
9.343833333,267.08
9.344,267.1
9.344166667,267.1
9.344333333,267.09
9.3445,267.09
9.344666667,267.12
9.344833333,267.14
9.345,267.15
9.345166667,267.17
9.345333333,267.19
9.3455,267.2
9.345666667,267.2
9.345833333,267.21
9.346,267.23
9.346166667,267.25
9.346333333,267.26
9.3465,267.27
9.346666667,267.28
9.346833333,267.3
9.347,267.3
9.347166667,267.29
9.347333333,267.29
9.3475,267.31
9.347666667,267.33
9.347833333,267.34
9.348,267.35
9.348166667,267.37
9.348333333,267.37
9.3485,267.35
9.348666667,267.34
9.348833333,267.34
9.349,267.35
9.349166667,267.34
9.349333333,267.33
9.3495,267.33
9.349666667,267.34
9.349833333,267.34
9.35,267.33
9.350166667,267.32
9.350333333,267.33
9.3505,267.34
9.350666667,267.34
9.350833333,267.35
9.351,267.37
9.351166667,267.38
9.351333333,267.37
9.3515,267.35
9.351666667,267.34
9.351833333,267.35
9.352,267.35
9.352166667,267.34
9.352333333,267.34
9.3525,267.35
9.352666667,267.35
9.352833333,267.35
9.353,267.35
9.353166667,267.36
9.353333333,267.38
9.3535,267.39
9.353666667,267.39
9.353833333,267.4
9.354,267.41
9.354166667,267.41
9.354333333,267.41
9.3545,267.41
9.354666667,267.42
9.354833333,267.43
9.355,267.43
9.355166667,267.43
9.355333333,267.44
9.3555,267.44
9.355666667,267.44
9.355833333,267.44
9.356,267.45
9.356166667,267.47
9.356333333,267.48
9.3565,267.48
9.356666667,267.48
9.356833333,267.48
9.357,267.47
9.357166667,267.46
9.357333333,267.46
9.3575,267.47
9.357666667,267.47
9.357833333,267.46
9.358,267.45
9.358166667,267.46
9.358333333,267.47
9.3585,267.46
9.358666667,267.46
9.358833333,267.46
9.359,267.47
9.359166667,267.47
9.359333333,267.47
9.3595,267.48
9.359666667,267.49
9.359833333,267.48
9.36,267.46
9.360166667,267.44
9.360333333,267.44
9.3605,267.44
9.360666667,267.44
9.360833333,267.44
9.361,267.45
9.361166667,267.45
9.361333333,267.44
9.3615,267.42
9.361666667,267.42
9.361833333,267.43
9.362,267.43
9.362166667,267.43
9.362333333,267.44
9.3625,267.45
9.362666667,267.44
9.362833333,267.42
9.363,267.41
9.363166667,267.41
9.363333333,267.41
9.3635,267.41
9.363666667,267.41
9.363833333,267.42
9.364,267.42
9.364166667,267.41
9.364333333,267.39
9.3645,267.39
9.364666667,267.41
9.364833333,267.43
9.365,267.44
9.365166667,267.44
9.365333333,267.45
9.3655,267.45
9.365666667,267.44
9.365833333,267.43
9.366,267.44
9.366166667,267.45
9.366333333,267.44
9.3665,267.43
9.366666667,267.43
9.366833333,267.44
9.367,267.44
9.367166667,267.43
9.367333333,267.42
9.3675,267.43
9.367666667,267.43
9.367833333,267.43
9.368,267.44
9.368166667,267.45
9.368333333,267.45
9.3685,267.43
9.368666667,267.41
9.368833333,267.4
9.369,267.4
9.369166667,267.4
9.369333333,267.4
9.3695,267.4
9.369666667,267.41
9.369833333,267.4
9.37,267.39
9.370166667,267.38
9.370333333,267.4
9.3705,267.42
9.370666667,267.43
9.370833333,267.43
9.371,267.45
9.371166667,267.46
9.371333333,267.46
9.3715,267.45
9.371666667,267.45
9.371833333,267.46
9.372,267.46
9.372166667,267.45
9.372333333,267.44
9.3725,267.45
9.372666667,267.44
9.372833333,267.42
9.373,267.4
9.373166667,267.41
9.373333333,267.43
9.3735,267.44
9.373666667,267.44
9.373833333,267.44
9.374,267.44
9.374166667,267.44
9.374333333,267.44
9.3745,267.44
9.374666667,267.47
9.374833333,267.48
9.375,267.48
9.375166667,267.48
9.375333333,267.49
9.3755,267.5
9.375666667,267.5
9.375833333,267.5
9.376,267.51
9.376166667,267.53
9.376333333,267.54
9.3765,267.54
9.376666667,267.55
9.376833333,267.56
9.377,267.55
9.377166667,267.53
9.377333333,267.52
9.3775,267.52
9.377666667,267.53
9.377833333,267.53
9.378,267.54
9.378166667,267.55
9.378333333,267.56
9.3785,267.56
9.378666667,267.56
9.378833333,267.56
9.379,267.58
9.379166667,267.6
9.379333333,267.61
9.3795,267.61
9.379666667,267.63
9.379833333,267.63
9.38,267.62
9.380166667,267.61
9.380333333,267.61
9.3805,267.61
9.380666667,267.61
9.380833333,267.61
9.381,267.61
9.381166667,267.62
9.381333333,267.62
9.3815,267.6
9.381666667,267.59
9.381833333,267.6
9.382,267.61
9.382166667,267.62
9.382333333,267.62
9.3825,267.63
9.382666667,267.63
9.382833333,267.62
9.383,267.6
9.383166667,267.6
9.383333333,267.6
9.3835,267.59
9.383666667,267.57
9.383833333,267.56
9.384,267.56
9.384166667,267.55
9.384333333,267.54
9.3845,267.53
9.384666667,267.53
9.384833333,267.54
9.385,267.53
9.385166667,267.52
9.385333333,267.52
9.3855,267.52
9.385666667,267.51
9.385833333,267.49
9.386,267.47
9.386166667,267.47
9.386333333,267.47
9.3865,267.46
9.386666667,267.45
9.386833333,267.45
9.387,267.44
9.387166667,267.41
9.387333333,267.38
9.3875,267.36
9.387666667,267.36
9.387833333,267.35
9.388,267.33
9.388166667,267.32
9.388333333,267.32
9.3885,267.3
9.388666667,267.29
9.388833333,267.29
9.389,267.28
9.389166667,267.27
9.389333333,267.28
9.3895,267.28
9.389666667,267.27
9.389833333,267.28
9.39,267.3
9.390166667,267.31
9.390333333,267.31
9.3905,267.3
9.390666667,267.29
9.390833333,267.28
9.391,267.26
9.391166667,267.25
9.391333333,267.23
9.3915,267.22
9.391666667,267.2
9.391833333,267.19
9.392,267.17
9.392166667,267.15
9.392333333,267.15
9.3925,267.15
9.392666667,267.14
9.392833333,267.13
9.393,267.13
9.393166667,267.12
9.393333333,267.11
9.3935,267.1
9.393666667,267.1
9.393833333,267.1
9.394,267.1
9.394166667,267.09
9.394333333,267.08
9.3945,267.08
9.394666667,267.09
9.394833333,267.08
9.395,267.07
9.395166667,267.08
9.395333333,267.09
9.3955,267.1
9.395666667,267.1
9.395833333,267.1
9.396,267.1
9.396166667,267.11
9.396333333,267.11
9.3965,267.11
9.396666667,267.12
9.396833333,267.13
9.397,267.13
9.397166667,267.13
9.397333333,267.14
9.3975,267.15
9.397666667,267.16
9.397833333,267.16
9.398,267.17
9.398166667,267.18
9.398333333,267.18
9.3985,267.18
9.398666667,267.18
9.398833333,267.19
9.399,267.2
9.399166667,267.19
9.399333333,267.18
9.3995,267.18
9.399666667,267.18
9.399833333,267.17
9.4,267.16
9.400166667,267.16
9.400333333,267.16
9.4005,267.16
9.400666667,267.14
9.400833333,267.13
9.401,267.13
9.401166667,267.12
9.401333333,267.11
9.4015,267.1
9.401666667,267.1
9.401833333,267.1
9.402,267.1
9.402166667,267.1
9.402333333,267.1
9.4025,267.11
9.402666667,267.12
9.402833333,267.11
9.403,267.12
9.403166667,267.13
9.403333333,267.13
9.4035,267.11
9.403666667,267.1
9.403833333,267.09
9.404,267.08
9.404166667,267.07
9.404333333,267.06
9.4045,267.06
9.404666667,267.06
9.404833333,267.06
9.405,267.05
9.405166667,267.04
9.405333333,267.04
9.4055,267.04
9.405666667,267.04
